Dependent Task,相关任务,
Project Type,项目类型,
% Complete Method,完成百分比法,
Task Completion,任务完成,
Task Progress,任务进度,
% Completed,% 已完成,
From Template,来自模板,
Project will be accessible on the website to these users,这些用户可在网站上访问该项目,
Copied From,复制自,
Start and End Dates,开始和结束日期,
Actual Time in Hours (via Timesheet),实际时间（以小时为单位）,
Costing and Billing,成本核算和计费,
Total Costing Amount (via Timesheet),总成本金额（通过工时单）,
Total Expense Claim (via Expense Claim),总费用报销（通过费用报销）,
Total Purchase Cost (via Purchase Invoice),总采购成本（通过采购费用清单）,
Total Sales Amount (via Sales Order),总销售额（通过销售订单）,
Total Billable Amount (via Timesheet),总可计费用金额（通过工时单）,
Total Billed Amount (via Sales Invoice),总账单金额（通过销售费用清单）,
Total Consumed Material Cost (via Stock Entry),总物料消耗成本（通过手工库存移动）,
Gross Margin,毛利,
Gross Margin %,毛利率％,
Monitor Progress,监控进度,
Collect Progress,收集进度,
Frequency To Collect Progress,采集进度信息的频率,
Twice Daily,每天两次,
First Email,第一封邮件,
Second Email,第二封邮件,
Time to send,发送时间,
Day to Send,发送日,
Message will be sent to the users to get their status on the Project,消息将发送给用户以获取其在项目中的状态,
Projects Manager,工程经理,
Project Template,项目模板,
Project Template Task,项目模板任务,
Begin On (Days),开始（天）,
Duration (Days),持续时间（天）,
Project Update,项目更新,
Project User,项目用户,
View attachments,查看附件,
Projects Settings,工程设置,
Ignore Workstation Time Overlap,忽略工作站时间重叠,
Ignore User Time Overlap,忽略用户时间重叠,
Ignore Employee Time Overlap,忽略员工时间重叠,
Weight,重量,
Parent Task,上级任务,
Timeline,时间线,
Expected Time (in hours),预期时间（以小时计）,
% Progress,％进展,
Is Milestone,里程碑,
Task Description,任务描述,
Dependencies,依赖,
Dependent Tasks,相关任务,
Depends on Tasks,前置任务,
Actual Start Date (via Timesheet),实际开始日期（通过工时单）,
Actual Time in Hours (via Timesheet),实际时间（小时）,
Actual End Date (via Timesheet),实际结束日期（通过工时单）,
Total Expense Claim (via Expense Claim),总费用报销（通过费用报销）,
Review Date,评论日期,
Closing Date,结算日期,
Task Depends On,前置任务,
Task Type,任务类型,
TS-.YYYY.-,TS-.YYYY.-,
Employee Detail,员工详细信息,
Billing Details,开票（帐单）信息,
Total Billable Hours,总可计费时间,
Total Billed Hours,帐单总时间,
Total Costing Amount,总成本计算金额,
Total Billable Amount,总可结算金额,
Total Billed Amount,总可开单金额,
% Amount Billed,（％）金额帐单,
Hrs,小时,
Costing Amount,成本核算金额,
Corrective/Preventive,纠正/预防,
Corrective,纠正的,
Preventive,预防,
Resolution,决议,
Resolutions,决议,
Quality Action Resolution,质量行动决议,
Quality Feedback Parameter,质量反馈参数,
Quality Feedback Template Parameter,质量反馈模板参数,
Quality Goal,质量目标,
Monitoring Frequency,监测频率,
Weekday,平日,
Objectives,目标,
Quality Goal Objective,质量目标,
Objective,目的,
Agenda,议程,
Minutes,分钟,
Quality Meeting Agenda,质量会议议程,
Quality Meeting Minutes,质量会议纪要,
Minute,分钟,
Parent Procedure,父程序,
Processes,流程,
Quality Procedure Process,质量程序流程,
Process Description,进度解析,
Link existing Quality Procedure.,链接现有的质量程序。,
Additional Information,附加信息,
Quality Review Objective,质量审查目标,
DATEV Settings,DATEV设置,
Regional,区域性,
Consultant ID,顾问编号,
GST HSN Code,GST HSN代码,
HSN Code,HSN代码,
GST Settings,GST设置,
GST Summary,消费税总结,
GSTIN Email Sent On,发送GSTIN电子邮件,
GST Accounts,GST科目,
B2C Limit,B2C限制,
Set Invoice Value for B2C. B2CL and B2CS calculated based on this invoice value.,设置B2C的费用清单值。 B2CL和B2CS根据此费用清单值计算。,
GSTR 3B Report,GSTR 3B报告,
January,一月,
February,二月,
March,游行,
April,四月,
August,八月,
September,九月,
October,十月,
November,十一月,
December,十二月,
JSON Output,JSON输出,
Invoices with no Place Of Supply,没有供应地的发票,
Import Supplier Invoice,进口供应商发票,
Invoice Series,发票系列,
Upload XML Invoices,上载XML发票,
Zip File,压缩文件,
Import Invoices,进口发票,
Click on Import Invoices button once the zip file has been attached to the document. Any errors related to processing will be shown in the Error Log.,将zip文件附加到文档后，单击“导入发票”按钮。与处理相关的任何错误将显示在错误日志中。,
Lower Deduction Certificate,降低扣除证明,
Certificate Details,证书详细信息,
194A,194A,
194C,194C,
194D,194D,
194H,194小时,
194I,194I,
194J,194J,
194LA,194LA,
194LBB,194磅,
194LBC,194LBC,
Certificate No,证书号码,
Deductee Details,受扣人详细信息,
PAN No,PAN号,
Validity Details,有效性详细信息,
Rate Of TDS As Per Certificate,根据证书的TDS费率,
Certificate Limit,证书限制,
Invoice Series Prefix,费用清单系列前缀,
Active Menu,活动菜单,
Restaurant Menu,餐厅菜单,
Price List (Auto created),价格清单（自动创建）,
Restaurant Manager,餐厅经理,
Restaurant Menu Item,餐厅菜单项,
Restaurant Order Entry,餐厅订单录入,
Restaurant Table,餐桌,
Click Enter To Add,点击输入以添加,
Last Sales Invoice,上次销售费用清单,
Current Order,当前订单,
Restaurant Order Entry Item,餐厅订单录入项目,
Served,曾任,
Restaurant Reservation,餐厅预订,
Waitlisted,轮候,
No Show,没有出现,
No of People,人数,
Reservation Time,预订时间,
Reservation End Time,预订结束时间,
No of Seats,座位数,
Minimum Seating,最小的座位,
"Keep Track of Sales Campaigns. Keep track of Leads, Quotations, Sales Order etc from Campaigns to gauge Return on Investment. ",追踪促销活动。追踪来自营销活动的线索，报价，销售订单等，统计投资回报率。,
SAL-CAM-.YYYY.-,SAL-CAM-.YYYY.-,
Campaign Schedules,活动时间表,
Buyer of Goods and Services.,产品和服务采购者。,
CUST-.YYYY.-,CUST-.YYYY.-,
Default Company Bank Account,默认公司银行帐户,
From Lead,来自潜在客户,
Account Manager,客户经理,
Allow Sales Invoice Creation Without Sales Order,允许创建无销售订单的销售发票,
Allow Sales Invoice Creation Without Delivery Note,允许在没有交货单的情况下创建销售发票,
Default Price List,默认价格清单,
Primary Address and Contact Detail,主要地址和联系人信息,
"Select, to make the customer searchable with these fields",选择，使客户可以使用这些字段进行搜索,
Customer Primary Contact,客户主要联系人,
"Reselect, if the chosen contact is edited after save",重新选择，如果所选联系人在保存后被编辑,
Customer Primary Address,客户主要地址,
"Reselect, if the chosen address is edited after save",重新选择，如果所选地址在保存后被编辑,
Primary Address,主要地址,
Mention if non-standard receivable account,如需记账到非标准应收账款科目应提及,
Credit Limit and Payment Terms,信用额度和付款条款,
Additional information regarding the customer.,该客户的其他信息。,
Sales Partner and Commission,销售合作伙伴及佣金,
Commission Rate,佣金率,
Sales Team Details,销售团队信息,
Customer POS id,客户POS ID,
Customer Credit Limit,客户信用额度,
Bypass Credit Limit Check at Sales Order,不在销售订单做信用额度检查,
Industry Type,行业类型,
MAT-INS-.YYYY.-,MAT-INS-.YYYY.-,
Installation Date,安装日期,
Installation Time,安装时间,
Installation Note Item,安装单项,
Installed Qty,已安装数量,
Lead Source,线索来源,
Period Start Date,期间开始日期,
Period End Date,期末结束日期,
Cashier,出纳员,
Difference,区别,
Modes of Payment,付款方式,
Linked Invoices,链接的费用清单,
POS Closing Voucher Details,销售终端关闭凭证详细信息,
Collected Amount,收集金额,
Expected Amount,预期金额,
POS Closing Voucher Invoices,销售pos终端关闭凭证费用清单,
Quantity of Items,物料数量,
"Aggregate group of **Items** into another **Item**. This is useful if you are bundling a certain **Items** into a package and you maintain stock of the packed **Items** and not the aggregate **Item**. \n\nThe package **Item** will have ""Is Stock Item"" as ""No"" and ""Is Sales Item"" as ""Yes"".\n\nFor Example: If you are selling Laptops and Backpacks separately and have a special price if the customer buys both, then the Laptop + Backpack will be a new Product Bundle Item.\n\nNote: BOM = Bill of Materials",将一组物料集合到另外一种物料。如果将物料组合打包/包装，然后维护这个组合后的物料的库存而不是集合物料。包装物料将有一种属性：“库存条目”（取值“否”），或“销售条目”（取值“是”）。例如：你分别销售笔记本电脑和背包，并且如果有顾客采购两种而使用单独的价格，那么笔记本电脑+背包将是一个新的产品包项目。注：物料BOM =Bill of Materials,
Parent Item,上级项目,
List items that form the package.,本包装内的物料列表。,
SAL-QTN-.YYYY.-,SAL-QTN-.YYYY.-,
Quotation To,报价对象,
Rate at which customer's currency is converted to company's base currency,客户的货币转换为公司的本币后的单价,
Rate at which Price list currency is converted to company's base currency,价格清单货币转换为公司的本币后的单价,
Additional Discount and Coupon Code,附加折扣和优惠券代码,
Referral Sales Partner,推荐销售合作伙伴,
In Words will be visible once you save the Quotation.,大写金额将在报价单保存后显示。,
Term Details,条款信息,
Quotation Item,报价物料,
Against Doctype,针对的文档类型,
Against Docname,针对的文档名称,
Additional Notes,补充说明,
SAL-ORD-.YYYY.-,SAL-ORD-.YYYY.-,
Skip Delivery Note,跳过交货单,
In Words will be visible once you save the Sales Order.,大写金额将在销售订单保存后显示。,
Track this Sales Order against any Project,对任何工程追踪该销售订单,
Billing and Delivery Status,账单和交货状态,
Not Delivered,未交付,
Fully Delivered,完全交付,
Partly Delivered,部分交付,
Not Applicable,不适用,
%  Delivered,％已交付,
% of materials delivered against this Sales Order,此销售订单% 的物料已交货。,
% of materials billed against this Sales Order,此销售订单%的物料已开票。,
Not Billed,未开票,
Fully Billed,完全开票,
Partly Billed,部分开票,
Ensure Delivery Based on Produced Serial No,确保基于生产的序列号的交货,
Supplier delivers to Customer,供应商直接出货给客户,
Delivery Warehouse,交货仓库,
Planned Quantity,计划数量,
For Production,生产,
Work Order Qty,工单数量,
Produced Quantity,生产的产品数量,
Used for Production Plan,用于生产计划,
Sales Partner Type,销售伙伴类型,
Contact No.,联络人电话,
Contribution (%),贡献（％）,
Contribution to Net Total,贡献净总计,
Selling Settings,销售设置,
Settings for Selling Module,销售模块的设置,
Customer Naming By,客户命名方式,
Campaign Naming By,活动命名：,
Default Customer Group,默认客户群组,
Default Territory,默认地区,
Close Opportunity After Days,几天后关闭机会,
Default Quotation Validity Days,默认报价有效天数,
Sales Update Frequency,销售更新频率,
Each Transaction,每笔交易,
SMS Center,短信中心,
Send To,发送到,
All Contact,所有联系人,
All Customer Contact,所有客户联系方式,
All Supplier Contact,所有供应商联系人,
All Sales Partner Contact,所有的销售合作伙伴联系人,
All Lead (Open),所有潜在客户（开放）,
